id,bibtexkey,quotation,bibliography,doi
209,759,Dubik et&nbsp;al. (1987),"Dubik, N. A., Titova, G. M., &#x0026; Loshakova, E. I.: <span class='"cmti-10'">Partition coefficients of bromine and</span> <span class='"cmti-10'">bromine chloride between air and natural brines</span>, Issled. v Obl. Poluch. Magniya, Ioda, Broma i ikh Soed., M., pp. 53–57, (in Russian, see also Chem. Abstr., 109, 213154j) (1987). ",
210,1140,Dunnivant and Elzerman (1988),"Dunnivant, F. M. &#x0026; Elzerman, A. W.: <span class='"cmti-10'">Aqueous solubility and Henry&#x2019;s law constant data for PCB congeners</span> <span class='"cmti-10'">for evaluation of quantitative structure-property relationships (QSPRs)</span>, Chemosphere, 17, 525–541, <a href='"https://doi.org/10.1016/0045-6535(88)90028-8'" >doi:10.1016/0045-6535(88)90028-8</a> (1988). ",
211,643,Dunnivant et&nbsp;al. (1988),"Dunnivant, F. M., Coates, J. T., &#x0026; Elzerman, A. W.: <span class='"cmti-10'">Experimentally determined</span> <span class='"cmti-10'">Henry&#x2019;s law constants for 17 polychlorobiphenyl congeners</span>, Environ. Sci. Technol., 22, 448–453, <a href='"https://doi.org/10.1021/ES00169A013'" >doi:10.1021/ES00169A013</a> (1988). ",
212,2475,Dunnivant et&nbsp;al. (1992),"Dunnivant, F. M., Elzerman, A. W., Jurs, P. C., &#x0026; Hasan, M. N.: <span class='"cmti-10'">Quantitative structure-property relationships for aqueous solubilities and</span> <span class='"cmti-10'">Henry&#x2019;s law constants of polychlorinated biphenyls</span>, Environ. Sci. Technol., 26, 1567–1573, <a href='"https://doi.org/10.1021/ES00032A012'" >doi:10.1021/ES00032A012</a> (1992). ",
213,492,Durham et&nbsp;al. (1981),"Durham, J. L., Overton, Jr., J. H., &#x0026; Aneja, V. P.: <span class='"cmti-10'">Influence of gaseous nitric acid on</span> <span class='"cmti-10'">sulfate production and acidity in rain</span>, Atmos. Environ., 15, 1059–1068, <a href='"https://doi.org/10.1016/0004-6981(81)90106-2'" >doi:10.1016/0004-6981(81)90106-2</a> (1981). ",
214,2478,Eastcott et&nbsp;al. (1988),"Eastcott, L., Shiu, W. Y., &#x0026; Mackay, D.: <span class='"cmti-10'">Environmentally relevant physical-chemical properties of</span> <span class='"cmti-10'">hydrocarbons: A review of data and development of simple correlations</span>, Oil Chem. Pollut., 4, 191–216, <a href='"https://doi.org/10.1016/S0269-8579(88)80020-0'" >doi:10.1016/S0269-8579(88)80020-0</a> (1988). ",
215,2442,Edelist et&nbsp;al. (1964),"Edelist, G., Singer, M. M., &#x0026; Eger, E. I., I.: <span class='"cmti-10'">Solubility</span> <span class='"cmti-10'">coefficients of teflurane in various biological media</span>, Anesthesiology, 25, 223–225, <a href='"https://doi.org/10.1097/00000542-196403000-00015'" >doi:10.1097/00000542-196403000-00015</a> (1964). ",
216,540,Edwards et&nbsp;al. (1978),"Edwards, T. J., Maurer, G., Newman, J., &#x0026; Prausnitz, J. M.: <span class='"cmti-10'">Vapor-liquid equilibria</span> <span class='"cmti-10'">in multicomponent aqueous solutions of volatile weak electrolytes</span>, AIChE J., 24, 966–976, <a href='"https://doi.org/10.1002/AIC.690240605'" >doi:10.1002/AIC.690240605</a> (1978). ",
217,1149,Eguchi et&nbsp;al. (1973),"Eguchi, W., Adachi, M., &#x0026; Yoneda, M.: <span class='"cmti-10'">Dependency of partition equilibrium of iodine between air</span> <span class='"cmti-10'">and aqueous solution containing sodium hydroxide upon temperature and</span> <span class='"cmti-10'">concentration</span>, J. Chem. Eng. Jpn., 6, 389–396, <a href='"https://doi.org/10.1252/JCEJ.6.389'" >doi:10.1252/JCEJ.6.389</a> (1973). ",
218,2631,Elliott (1989),"Elliott, S.: <span class='"cmti-10'">The solubility of carbon disulfide vapor in natural</span> <span class='"cmti-10'">aqueous systems</span>, Atmos. Environ., 23, 1977–1980, <a href='"https://doi.org/10.1016/0004-6981(89)90523-4'" >doi:10.1016/0004-6981(89)90523-4</a> (1989). ",
219,1342,Elliott and Rowland (1993),"Elliott, S. &#x0026; Rowland, F. S.: <span class='"cmti-10'">Nucleophilic</span> <span class='"cmti-10'">substitution rates and solubilities for methyl halides in seawater</span>, Geophys. Res. Lett., 20, 1043–1046, <a href='"https://doi.org/10.1029/93GL01081'" >doi:10.1029/93GL01081</a> (1993). ",
220,2597,Emel&#x2019;yanenko et&nbsp;al. (2007),"Emel&#x2019;yanenko, V. N., Dabrowska, A., Verevkin, S. P., Hertel, M. O., Scheuren, H., &#x0026; Sommer, K.: <span class='"cmti-10'">Vapor pressures, enthalpies of vaporization,</span> <span class='"cmti-10'">and limiting activity coefficients in water at 100</span><span class='"cmti-10'"> </span><span class='"cmsy-7'">∘</span>C <span class='"cmti-10'">of 2-furanaldehyde,</span> <span class='"cmti-10'">benzaldehyde, phenylethanal, and 2-phenylethanol</span>, J. Chem. Eng. Data, 52, 468–471, <a href='"https://doi.org/10.1021/JE060406C'" >doi:10.1021/JE060406C</a> (2007). ",
221,3107,Endo et&nbsp;al. (2012),"Endo, S., Pfennigsdorff, A., &#x0026; Goss, K.-U.: <span class='"cmti-10'">Salting-out effect in aqueous NaCl solutions: Trends</span> <span class='"cmti-10'">with size and polarity of solute molecules</span>, Environ. Sci. Technol., 46, 1496–1503, <a href='"https://doi.org/10.1021/ES203183Z'" >doi:10.1021/ES203183Z</a> (2012). ",
222,2543,English and Carroll (2001),"English, N. J. &#x0026; Carroll, D. G.: <span class='"cmti-10'">Prediction of</span> <span class='"cmti-10'">Henry&#x2019;s law constants by a quantitative structure property relationship</span> <span class='"cmti-10'">and neural networks</span>, J. Chem. Inf. Comput. Sci., 41, 1150–1161, <a href='"https://doi.org/10.1021/CI010361D'" >doi:10.1021/CI010361D</a> (2001). ",
223,2271,Ervin et&nbsp;al. (1980),"Ervin, A. L., Mangone, M. A., &#x0026; Singley, J. E.: <span class='"cmti-10'">Trace organics removal</span> <span class='"cmti-10'">by air stripping</span>, in: Proceedings of the Annual Conference of the American Water Works Association, pp. 507–530 (1980). ",
224,858,Ettre et&nbsp;al. (1993),"Ettre, L. S., Welter, C., &#x0026; Kolb, B.: <span class='"cmti-10'">Determination of gas-liquid partition coefficients by automatic</span> <span class='"cmti-10'">equilibrium headspace - gas chromatography utilizing the phase ratio</span> <span class='"cmti-10'">variation method</span>, Chromatographia, 35, 73–84, <a href='"https://doi.org/10.1007/BF02278560'" >doi:10.1007/BF02278560</a> (1993). ",
225,3115,Falabella (2007),"Falabella, J. B.: Air-water partitioning of volatile organic compounds and greenhouse gases in the presence of salts, Ph.D. thesis, Georgia Institute of Technology, USA, URL https://smartech.gatech.edu/handle/1853/16221 (2007). ",
226,3116,Falabella and Teja (2008),"Falabella, J. B. &#x0026; Teja, A. S.: <span class='"cmti-10'">Air-water partitioning of gasoline components in the presence of sodium</span> <span class='"cmti-10'">chloride</span>, Energy Fuels, 22, 398–401, <a href='"https://doi.org/10.1021/EF700513K'" >doi:10.1021/EF700513K</a> (2008). ",
228,2460,Falk et&nbsp;al. (1990),"Falk, A., Gullstrand, E., Löf, A., &#x0026; Wigaeus-Hjelm, E.: <span class='"cmti-10'">Liquid/air</span> <span class='"cmti-10'">partition coefficients of four terpenes</span>, Br. J. Ind. Med., 47, 62–64, <a href='"https://doi.org/10.1136/OEM.47.1.62'" >doi:10.1136/OEM.47.1.62</a> (1990). ",
229,2565,Fang et&nbsp;al. (2006),"Fang, F., Chu, S., &#x0026; Hong, C.-S.: <span class='"cmti-10'">Air-water Henry&#x2019;s law constants for PCB congeners: experimental</span> <span class='"cmti-10'">determination and modeling of structure-property relationship</span>, Anal. Chem., 78, 5412–5418, <a href='"https://doi.org/10.1021/AC0604742'" >doi:10.1021/AC0604742</a> (2006). ",
230,2932,Fang Lee (2007),"Fang Lee, F.: Comprehensive analysis, Henry&#x2019;s law constant determination, and photocatalytic degradation of polychlorinated biphenyls (PCBs) and/or other persistent organic pollutants (POPs), Ph.D. thesis, University at Albany, State University of New York, USA (2007). ",
231,2818,Feigenbrugel et&nbsp;al. (2004a),"Feigenbrugel, V., Le Calvé, S., &#x0026; Mirabel, P.: <span class='"cmti-10'">Temperature dependence</span> <span class='"cmti-10'">of Henry&#x2019;s law constants of metolachlor and diazinon</span>, Chemosphere, 57, 319–327, <a href='"https://doi.org/10.1016/J.CHEMOSPHERE.2004.05.013'" >doi:10.1016/J.CHEMOSPHERE.2004.05.013</a> (2004a). ",
232,2488,Feigenbrugel et&nbsp;al. (2004b),"Feigenbrugel, V., Le Calvé, S., Mirabel, P., &#x0026; Louis, F.: <span class='"cmti-10'">Henry&#x2019;s law constant measurements for phenol,</span> <span class='"cmmi-10'">o</span><span class='"cmti-10'">-, </span><span class='"cmmi-10'">m</span><span class='"cmti-10'">-, and </span><span class='"cmmi-10'">p</span><span class='"cmti-10'">-cresol as a function of temperature</span>, Atmos. Environ., 38, 5577–5588, <a href='"https://doi.org/10.1016/J.ATMOSENV.2004.06.025'" >doi:10.1016/J.ATMOSENV.2004.06.025</a> (2004b). ",
233,felder86,Felder et&nbsp;al. (1986),"Felder, J. D., Adams, W. J., &#x0026; Saeger, V. W.: <span class='"cmti-10'">Assessment of the safety of dioctyl adipate</span> <span class='"cmti-10'">in freshwater environments</span>, Environ. Toxicol. Chem., 5, 777–784, <a href='"https://doi.org/10.1002/etc.5620050809'" >doi:10.1002/etc.5620050809</a> (1986). ",
234,3077,Feldhake and Stevens (1963),"Feldhake, C. J. &#x0026; Stevens, C. D.: <span class='"cmti-10'">The</span> <span class='"cmti-10'">solubility of tetraethyllead in water</span>, J. Chem. Eng. Data, 8, 196–197, <a href='"https://doi.org/10.1021/JE60017A016'" >doi:10.1021/JE60017A016</a> (1963). ",
235,3093,Fenclová et&nbsp;al. (2014),"Fenclová, D., Blahut, A., Vrbka, P., Dohnal, V., &#x0026; Böhme, A.: <span class='"cmti-10'">Temperature dependence of limiting activity coefficients, Henry&#x2019;s law</span> <span class='"cmti-10'">constants, and related infinite dilution properties of C4-C6 isomeric</span> <span class='"cmmi-10'">n</span><span class='"cmti-10'">-alkyl ethanoates/ethyl </span><span class='"cmmi-10'">n</span><span class='"cmti-10'">-alkanoates in water. Measurement, critical</span> <span class='"cmti-10'">compilation, correlation, and recommended data</span>, Fluid Phase Equilib., 375, 347–359, <a href='"https://doi.org/10.1016/J.FLUID.2014.05.023'" >doi:10.1016/J.FLUID.2014.05.023</a> (2014). ",
236,900,Fendinger and Glotfelty (1988),"Fendinger, N. J. &#x0026; Glotfelty, D. E.: <span class='"cmti-10'">A</span> <span class='"cmti-10'">laboratory method for the experimental determination of air-water Henry&#x2019;s</span> <span class='"cmti-10'">law constants for several pesticides</span>, Environ. Sci. Technol., 22, 1289–1293, <a href='"https://doi.org/10.1021/ES00176A007'" >doi:10.1021/ES00176A007</a> (1988). ",
237,1144,Fendinger and Glotfelty (1990),"Fendinger, N. J. &#x0026; Glotfelty, D. E.: <span class='"cmti-10'">Henry&#x2019;s</span> <span class='"cmti-10'">law constants for selected pesticides, PAHs and PCBs</span>, Environ. Toxicol. Chem., 9, 731–735, <a href='"https://doi.org/10.1002/ETC.5620090606'" >doi:10.1002/ETC.5620090606</a> (1990). ",
238,901,Fendinger et&nbsp;al. (1989),"Fendinger, N. J., Glotfelty, D. E., &#x0026; Freeman, H. P.: <span class='"cmti-10'">Comparison of two experimental</span> <span class='"cmti-10'">techniques for determining air/water Henry&#x2019;s law constants</span>, Environ. Sci. Technol., 23, 1528–1531, <a href='"https://doi.org/10.1021/ES00070A013'" >doi:10.1021/ES00070A013</a> (1989). ",
239,2105,Fernández-Prini et&nbsp;al. (2003),"Fernández-Prini, R., Alvarez, J. L., &#x0026; Harvey, A. H.: <span class='"cmti-10'">Henry&#x2019;s constants</span> <span class='"cmti-10'">and vapor-liquid distribution constants for gaseous solutes in</span> H<sub><span class='"cmr-7'">2</span></sub>O <span class='"cmti-10'">and</span> D<sub><span class='"cmr-7'">2</span></sub>O <span class='"cmti-10'">at high temperatures</span>, J. Phys. Chem. Ref. Data, 32, 903–916, <a href='"https://doi.org/10.1063/1.1564818'" >doi:10.1063/1.1564818</a> (2003). ",
240,2532,Ferreira (2001),"Ferreira, M. M. C.: <span class='"cmti-10'">Polycyclic aromatic hydrocarbons: a QSPR study</span>, Chemosphere, 44, 125–146, <a href='"https://doi.org/10.1016/S0045-6535(00)00275-7'" >doi:10.1016/S0045-6535(00)00275-7</a> (2001). ",
241,2462,Fichan et&nbsp;al. (1999),"Fichan, I., Larroche, C., &#x0026; Gros, J. B.: <span class='"cmti-10'">Water solubility, vapor pressure, and activity coefficients</span> <span class='"cmti-10'">of terpenes and terpenoids</span>, J. Chem. Eng. Data, 44, 56–62, <a href='"https://doi.org/10.1021/JE980070+'" >doi:10.1021/JE980070+</a> (1999). ",
242,910,Fickert (1998),"Fickert, S.: Laboruntersuchungen zur Freisetzung photoreaktiver Halogenverbindungen aus Seesalzaerosol, Ph.D. thesis, Johannes Gutenberg-Universität, Mainz, Germany (1998). ",
243,2647,Fischer et&nbsp;al. (2004),"Fischer, A., Müller, M., &#x0026; Klasmeier, J.: <span class='"cmti-10'">Determination of Henry&#x2019;s law constant for methyl</span> <span class='"cmti-10'">tert-butyl ether (MTBE) at groundwater temperatures</span>, Chemosphere, 54, 689–694, <a href='"https://doi.org/10.1016/J.CHEMOSPHERE.2003.08.025'" >doi:10.1016/J.CHEMOSPHERE.2003.08.025</a> (2004). ",
244,978,Fischer and Ballschmiter (1998a),"Fischer, R. G. &#x0026; Ballschmiter, K.: <span class='"cmti-10'">Determination of vapor pressure, water solubility, gas-water partition</span> <span class='"cmti-10'">coefficient </span><span class='"cmmi-10'">P</span><sub><span class='"cmmi-7'">GW</span></sub><span class='"cmti-10'">, Henry&#x2019;s law constant, and octanol-water partition</span> <span class='"cmti-10'">coefficient </span><span class='"cmmi-10'">P</span><sub><span class='"cmmi-7'">OW</span></sub> <span class='"cmti-10'">of 26 alkyl dinitrates</span>, Chemosphere, 36, 2891–2901, <a href='"https://doi.org/10.1016/S0045-6535(97)10246-6'" >doi:10.1016/S0045-6535(97)10246-6</a> (1998a). ",
261,2604,Gamsjäger et&nbsp;al. (2010),"Gamsjäger, H., Lorimer, J. W., Salomon, M., Shaw, D. G., &#x0026; Tomkins, R. P. T.: <span class='"cmti-10'">The IUPAC-NIST solubility data series: A guide to preparation</span> <span class='"cmti-10'">and use of compilations and evaluations (IUPAC Technical Report)</span>, Pure Appl. Chem., 82, 1137–1159, <a href='"https://doi.org/10.1351/PAC-REP-09-10-33'" >doi:10.1351/PAC-REP-09-10-33</a> (2010). ",
245,998,Fischer and Ballschmiter (1998b),"Fischer, R. G. &#x0026; Ballschmiter, K.: <span class='"cmti-10'">Prediction of the environmental distribution</span> <span class='"cmti-10'">of alkyl dinitrates – Chromatographic determination of vapor pressure </span><span class='"cmmi-10'">p</span><sup><span class='"cmr-7'">0</span></sup><span class='"cmti-10'">,</span> <span class='"cmti-10'">water solubility </span><span class='"cmmi-10'">S</span><sub><span class='"cmr-7'">H</span><sub><span class='"cmr-5'">2</span></sub><span class='"cmr-7'">O</span></sub><span class='"cmti-10'">, gas-water partition coefficient </span><span class='"cmmi-10'">K</span><sub><span class='"cmmi-7'">GW</span></sub> <span class='"cmti-10'">(Henry&#x2019;s law</span> <span class='"cmti-10'">constant) and octanol-water partition coefficient </span><span class='"cmmi-10'">K</span><sub><span class='"cmmi-7'">OW</span></sub>, Fresenius J. Anal. Chem., 360, 769–776, <a href='"https://doi.org/10.1007/S002160050803'" >doi:10.1007/S002160050803</a> (1998b). ",
246,2959,Fishbein and Albro (1972),"Fishbein, L. &#x0026; Albro, P. W.: <span class='"cmti-10'">Chromatographic</span> <span class='"cmti-10'">and biological aspects of the phthalate esters</span>, J. Chromatogr. A, 70, 365–412, <a href='"https://doi.org/10.1016/S0021-9673(00)92702-X'" >doi:10.1016/S0021-9673(00)92702-X</a> (1972). ",
247,1943,Fogg and Sangster (2003),"Fogg, P. &#x0026; Sangster, J.: Chemicals in the Atmosphere: Solubility, Sources and Reactivity, John Wiley &#x0026; Sons, Inc. (2003). ",
248,fogg88,Fogg and Young (1988),"Fogg, P. G. T. &#x0026; Young, C. L., eds.: IUPAC Solubility Data Series, vol. 32 of <span class='"cmti-10'">Hydrogen Sulfide, Deuterium Sulfide, and</span> <span class='"cmti-10'">Hydrogen Selenide</span>, Pergamon Press, Oxford, England (1988). ",
249,foster94,Foster et&nbsp;al. (1994),"Foster, P., Ferronato, C., &#x0026; Jacob, V.: <span class='"cmti-10'">Organic-compound transfer between gas-phase and raindrops</span> <span class='"cmti-10'">- 1st experiments in a simulation chamber</span>, Fresenius Environ. Bull., 3, 318–323 (1994). ",
250,1913,Fredenhagen and Liebster (1932),"Fredenhagen, K. &#x0026; Liebster, H.: <span class='"cmti-10'">Die Teildrucke und Verteilungszahlen der Essigs</span><span class='"cmti-10'">äure </span><span class='"cmti-10'">über</span> <span class='"cmti-10'">ihren w</span><span class='"cmti-10'">ässerigen L</span><span class='"cmti-10'">ösungen bei 25</span><span class='"cmti-10'"> </span><span class='"cmsy-7'">∘</span>C, Z. Phys. Chem., 162A, 449–453, <a href='"https://doi.org/10.1515/ZPCH-1932-16234'" >doi:10.1515/ZPCH-1932-16234</a> (1932). ",
251,1914,Fredenhagen and Wellmann (1932a),"Fredenhagen, K. &#x0026; Wellmann, M.: <span class='"cmti-10'">Verteilungszahlen des Fluorwasserstoffs</span> <span class='"cmti-10'">über dem Zweistoffsystem [</span>H<sub><span class='"cmr-7'">2</span></sub>O<span class='"cmti-10'">-</span>HF<span class='"cmti-10'">] bei 25</span><span class='"cmti-10'"> </span><span class='"cmsy-7'">∘</span>C <span class='"cmti-10'">und die Siedepunktskurve</span> <span class='"cmti-10'">dieses Systems bei Atmosph</span><span class='"cmti-10'">ärendruck</span>, Z. Phys. Chem., 162A, 454–466, <a href='"https://doi.org/10.1515/ZPCH-1932-16235'" >doi:10.1515/ZPCH-1932-16235</a> (1932a). ",
